,0,1,2,3,4,5,6,7,8,9,label
449,1,0,0.082820137,0.099262949,0.056690296,0.105233055,0.071814778,0.008019537,0.090777727,0.029789353,0
453,1,0.023405909,0.060973712,0.055575354,0.070302251,0.018430507,0.119853177,0,0.015800632,0.055176941,0
469,1,0.089001891,0.02456142,0,0.086524963,0.056522364,0.054352853,0.099019537,0.01485859,0.024672454,0
470,1,0.035904047,0.026163293,0.007272239,0.017850363,0.074118843,0.007332178,0.044729187,0,0.013691137,0
486,1,0.070932333,0,0.05453164,0.035097983,0.042997565,0.070455833,0.061882081,0.078889052,0.069978244,0
490,1,0.070023888,0.118065398,0.028276264,0.06072956,0.111616974,0.09978739,0.038931858,0,0.028608336,0
491,1,0.068441289,0,0.041166997,0.049507246,0.037732306,0.049592511,0.064519839,0.026130867,0.029242996,0
495,1,0.016666801,0.025341579,0.020310528,0.046984874,0.039353374,0.03009821,0.033830893,0.047511516,0,0
500,1,0,0.015562112,0.038116763,0.060633718,0.079343268,0.016218083,0.004795476,0.06299167,0.002100302,0
505,1,0.074910674,0.103148616,0.139304032,0.083390281,0.140459693,0.111939534,0.131702124,0.15736575,0,0
511,1,0,0.051417955,0.042296971,0.062555408,0.042806393,0.065931478,0.071280589,0.025634416,0.022343349,0
537,1,0.079809704,0.069134128,0.026955373,0.03716884,0,0.005992338,0.123666604,0.031326888,0.19740679,0
538,1,0,0.064524323,0.074313978,0.069105242,0.075443031,0.064598378,0.003333271,0.054698179,0.062645481,0
574,1,0.038504597,0.035037264,0.067241511,0.012265314,0.038895742,0.086753354,0.018105355,0.048493769,0,0
585,1,0,0.010076653,0.021875793,0.055026933,0.072231629,0.001526462,0.002687826,0.016093888,0.050169979,0
587,1,0.014489671,0.092705641,0.092671621,0,0.107998484,0.054594649,0.083067902,0.108065332,0.081955287,0
589,1,0.004834822,0.058361527,0.02620089,0.019053694,0.035819467,0.055961271,0.047951545,0,0.096439481,0
596,1,0.058660363,0,0.077785201,0.008610501,0.099010686,0.018099814,0.058374699,0.028488535,0.044756066,0
608,1,0.076262796,0.019866813,0.051358606,0.038566527,0.072685053,0.010905118,0.115088976,0.067225781,0,0
623,1,0.008944701,0.066519423,0.034638341,0.093416118,0.092079647,0.076438695,0.108345211,0,0.088211252,0
632,1,0.053930637,0.017839849,0.030786213,0.062434373,0.069516346,0.04152247,0.036234858,0.004866686,0,0
635,1,0,0.044522399,0.014028237,0.069717517,0.065726169,0.003237798,0.061622513,0.016249468,0.07760997,0
636,1,0.074262733,0.063046603,0.050963941,0.041846077,0.050849628,0,0.043328971,0.030603577,0.071658894,0
637,1,0.016314086,0.006399156,0,0.043835734,0.020916721,0.064008952,0.006252849,0.044257801,0.016722151,0
660,1,0.09409458,0.066948162,0.096641912,0.056783335,0,0.09693566,0.110376756,0.139660761,0.116577769,0
666,1,0.091382153,0.074127933,0.102810246,0.049729035,0.104976354,0.058456243,0.074941915,0.071241733,0,0
672,1,0.029944315,0,0.060230643,0.00923116,0.03516355,0.080917779,0.134103168,0.046507854,0.386038597,0
695,1,0.028646845,0.049870944,0.02551507,0.058888791,0.04875097,0.000521265,0.049355465,0.024769925,0,0
727,1,0.01869348,0.075231235,0.074124247,0.046969768,0.049253857,0.021939341,0,0.043115992,0.059955757,0
741,1,0.010742894,0.069770852,0.104376642,0,0.069803956,0.109168773,0.034128054,0.069634683,0.022427822,0
746,1,0.021987946,0.041124779,0.091452142,0.030138248,0.061385378,0.040801619,0.101115062,0.080447566,0,0
752,1,0.061467863,0.029467194,0,0.079634478,0.070762356,0.07199569,0.045287461,0.006955521,0.058445529,0
778,1,0,0.203624279,0.030836945,0.101800604,0.053019858,0.019546887,0.041097901,0.017184391,0.03956321,0
791,1,0,0.023294518,0.023604269,0.050552189,0.052337347,0.05222396,0.024000033,0.041752254,0.06521187,0
794,1,0.063789485,0.018187697,0.051636115,0.069110953,0.019750852,0.050062143,0.000771287,0.041049492,0,0
804,1,0.08218023,0.087178462,0,0.064416034,0.066011545,0.135407689,0.105383228,0.097587749,0.071539566,0
813,1,0,0.085412407,0.034477687,0.024827801,0.068999419,0.201021595,0.022581857,0.045932463,0.019649475,0
822,1,0,0.071998803,0.028719567,0.018255245,0.046831943,0.099901751,0.017313952,0.043710137,0.072050172,0
827,1,0.068941813,0.069210011,0.019303681,0.02743997,0.085952475,0.071296036,0,0.02951004,0.009934662,0
830,1,0,0.003577798,0.049357583,0.05018357,0.020441534,0.009649175,0.049654826,0.126894936,0.071125212,0
832,1,0.051864174,0.095758969,0.089614449,0.02668815,0.01416335,0.070554583,0,0.052858502,0.034407548,0
842,1,0.027942237,0.092897034,0.024372084,0.006547568,0.09195122,0.046329427,0.04774526,0,0.053323964,0
843,1,0.05551419,0.032232989,0.072866813,0.033865005,0.045115466,0.077946925,0,0.08033254,0.064161195,0
864,1,0,0.091483367,0.009781017,0.071221079,0.041027387,0.010217007,0.020980389,0.061473765,0.019693058,0
871,1,0,0.059873297,0.06092822,0.124857126,0.133609206,0.127518578,0.050653624,0.086962732,0.118916473,0
886,1,0.018501781,0.039744925,0.000818345,0.045440613,0,0.024469298,0.049076846,0.073904209,0.084036217,0
909,1,0.019866911,0.047313314,0.052713633,0.024863497,0,0.058255219,0.030731548,0.027437406,0.004145083,0
921,1,0.043163438,0.091142294,0.115361203,0.116573681,0.104741355,0.069775194,0.050395819,0,0.063104814,0
935,1,0.007543648,0.05187138,0.026151033,0,0.035490054,0.072377586,0.004165456,0.044696477,0.043167854,0
964,1,0,0.000691654,0.029567165,0.040682447,0.123869365,0.093178889,0.083885443,0.042611726,0.047877422,0
987,1,0.034103274,0.006564325,0.038348636,0.037913864,0.044465598,0,0.06653584,0.056883494,0.061457564,0
1008,1,0.046045864,0.074756034,0.096004349,0.102344808,0.029545129,0.063908,0,0.033070152,0.050692228,0
1028,1,0.092230295,0.086827744,0.074234513,0.142081935,0.084311733,0.027336797,0,0.122639072,0.084568735,0
1030,1,0.113597221,0.11140124,0.094961141,0.14251467,0.085899076,0.138029701,0.119726096,0,0.081302083,0
1036,1,0.047345676,0.085881185,0.039512082,0.024391012,0.058591149,0.067989669,0.051267346,0.035523152,0,0
1041,1,0.02799933,0.065244803,0.059102279,0.037130176,0.024172645,0.016728669,0,0.037314742,0.055009028,0
1062,1,0.052328892,0.034597314,0.008622794,0,0.053026458,0.068026721,0.024741867,0.074995349,0.085414214,0
1064,1,0.004924363,0,0.01520588,0.036163746,0.038396633,0.050456611,0.01623688,0.067261139,0.020043587,0
1071,1,0.094789622,0.064261341,0.006166757,0.064895599,0.061397882,0.081708813,0,0.08102015,0.043854846,0
1076,1,0.027176178,0.090147083,0.018923172,0.103539503,0.104988261,0,0.086125037,0.096245745,0.13846706,0
1081,1,0.088626159,0.1311464,0.023600287,0.09928198,0,0.101955992,0.097886744,0.062741476,0.196478207,0
1092,1,0.016970892,0.080339392,0.064885532,0.006051731,0.084006102,0.07663274,0,0.044264315,0.122663993,0
1104,1,0,0.069625848,0.063777579,0.066789498,0.055377258,0.069199906,0.089489516,0.037624344,0.04058823,0
1108,1,0.030097901,0.072239916,0.070969769,0.004425885,0.054955108,0.073665967,0.014828623,0.029960548,0,0
1149,1,0.047566261,0.056551422,0.078430453,0,0.052325366,0.164408346,0.055206106,0.032071616,0.091592897,0
1168,1,0.06033583,0.062269138,0,0.096855178,0.061839091,0.026099507,0.095210033,0.069249516,0.07718639,0
1170,1,0.062834396,0.106790499,0.069946936,0,0.069420756,0.098401727,0.079733352,0.052409279,0.086783089,0
1182,1,0,0.111339965,0.148312552,0.083490472,0.092953821,0.110506571,0.074668066,0.065734471,0.073886113,0
1210,1,0.063494728,0.046916295,0.068157828,0.06679515,0.059803791,0.099814574,0.0543298,0.039711227,0,0
1221,1,0.021534183,0.008078359,0,0.082594879,0.073127646,0.018466499,0.045227593,0.019019978,0.058361875,0
1247,0.053531534,0.041215916,0,0.006775937,0.0075665,0.001510598,1,0.023233407,0.002416753,0.043698188,0
1249,1,0.029496383,0.010187532,0.057983575,0.028812108,0,0.026531189,0.060468047,0.06447093,0.044370815,0
1252,1,0.019975564,0,0.02035825,0.03872521,0.019976278,0.019860354,0.045196748,0.023356482,0.044263658,0
1261,1,8.48E-05,0.058754027,0.029148722,0.059015651,0.020000432,0.029455124,0,0.067957603,0.009528044,0
1271,1,0.044122985,0.08756805,0.066141435,0.087509333,0.115177093,0.018317129,0.098259498,0,0.094116338,0
1288,1,0.015414896,0.00485302,0.051721077,0.104532884,0.019571961,0.074704929,0,0.067728719,0.085058897,0
1299,0.30884851,0.090647603,0.138711691,0,0.14460027,0.153221837,0.115520487,0.125263161,0.118121433,1,0
1302,1,0,0.071534456,0.035111977,0.085123732,0.019794085,0.040436437,0.007409952,0.022215417,0.083665293,0
1309,1,0,0.069780975,0.049098541,0.056338996,0.084190535,0.060841846,0.097575455,0.052842912,0.065585931,0
1315,1,0.006073504,0.064540832,0.075507446,0.027324645,0,0.010280688,0.0194769,0.027355606,0.009088748,0
1337,1,0.039042442,0.024857141,0,0.059896922,0.042595062,0.005031079,0.080628788,0.051963099,0.079309446,0
1342,1,0.053425234,0.075287479,0.06550996,0,0.045856931,0.102810728,0.077303992,0.083633694,0.088118025,0
1346,1,0,0.070736491,0.061187457,0.053973839,0.069299243,0.081917728,0.011112999,0.086104181,0.079667787,0
1347,1,0.095463764,0.096093494,0.040483153,0.05776771,0.038386781,0.076869361,0.076937262,0.120638102,0,0
1358,0.11909071,0.003450632,0.003057386,0.007443022,0.042003219,0.020947384,0,0.039603329,0.031361646,1,0
1359,1,0.062671622,0.068347475,0.019157934,0,0.073041129,0.073290156,0.089258949,0.038179923,0.010214454,0
1377,1,0,0.038916087,0.020898693,0.017873181,0.058538849,0.055530844,0.092230049,0.033623832,0.070006227,0
1390,1,0,0.03008768,0.01314659,0.000207738,0.055267028,0.074600062,0.051231875,0.068229257,0.031486518,0
1393,1,0.024084781,0.068630381,0.051714261,0.098613535,0.0819915,0.541094213,0,0.097374721,0.011879855,0
1395,1,0.003372233,0.044771146,0.070934302,0.041731773,0,0.023380844,0.065510679,0.063930693,0.086070585,0
1407,1,0.071151347,0,0.073838803,0.051943428,0.007846417,0.037342121,0.011166378,0.028849917,0.016131753,0
1418,1,0.078392641,0.056334033,0,0.099305756,0.070497028,0.0179259,0.075447266,0.12560544,0.355584392,0
1419,1,0.013226538,0,0.087217001,0.031041783,0.041572846,0.032323095,0.03059706,0.035373411,0.009436332,0
1425,1,0.063410353,0.063333893,0.033698935,0,0.07676292,0.037327679,0.082838872,0.027666407,0.010595431,0
1428,1,0.074787915,0,0.059671999,0.051624048,0.0785501,0.127137229,0.115076715,0.92235981,0.125398305,0
1432,1,0.030870105,0.062741733,0.015879895,0,0.052343261,0.050119866,0.019577625,0.020245799,0.040609852,0
1441,1,0.109462786,0,0.041771846,0.102409114,0.094027605,0.096944027,0.090843208,0.117294066,0.050788526,0
1461,1,0.023824505,0.056137895,0.054402779,0.047272661,0.072020078,0,0.082213519,0.029265525,0.02912919,0
1463,1,0.05202718,0.015968295,0,0.042710954,0.07665088,0.042210762,0.078196708,0.042684896,0.00769527,0
1470,1,0,0.057626266,0.114823091,0.071337085,0.074929473,0.085061726,0.056342712,0.088829948,0.055277314,0
1474,1,0.054388642,0.114203081,0.060809582,0.13328952,0.093623333,0.094319692,0,0.093667198,0.081203219,0
1508,1,0.023176976,0.091391572,0,0.033793701,0.073341067,0.060223719,0.105112027,0.042086577,0.095165816,0
1513,1,0,0.089446289,0.066164217,0.097821422,0.098410397,0.061247904,0.082647697,0.062846431,0.095467012,0
1530,1,0.104091797,0.082255238,0.109289333,0.060811334,0.076955612,0.069432237,0,0.1044028,0.133841703,0
1536,1,0,0.086357196,0.049596796,0.094001386,0.084831159,0.067935315,0.075955024,0.085793917,0.065391315,0
1554,1,0.063725315,0.009871132,0.053292049,0.013476528,0,0.025432761,0.020901191,0.053612547,0.036596571,0
1558,1,0.092906672,0.046403565,0,0.110061725,0.007181192,0.071104479,0.076243416,0.027521628,0.065621172,0
1564,1,0.118231812,0.088043279,0.129187151,0.047532859,0.10011431,0.048365667,0,0.128366393,0.131666987,0
1567,1,0.037197825,0.049002598,0.054121564,0.01149782,0.055464102,0.02561123,0.017546372,0,0.045619912,0
1572,1,0,0.045014585,0.112113596,0.031968036,0.095052032,0.012130503,0.039339566,0.033179845,0.036912709,0
1575,1,0,0.025654392,0.012000025,0.079774341,0.084012182,0.067439953,0.047349901,0.022144386,0.012233029,0
1586,1,0,0.011757206,0.0560221,0.015355627,0.076330073,0.030117399,0.043911575,0.043716326,0.007988591,0
1616,1,0.072065808,0.014122285,0.084430824,0.081137703,0,0.054733018,0.077378658,0.033217123,0.113267779,0
1657,1,0.100596685,0.041253835,0.019736593,0.040630743,0.081730321,0,0.024309355,0.019942258,0.050767819,0
1663,1,0.041572673,0.060019004,0.067034744,0,0.077263858,0.077709408,0.036723821,0.066730714,0.06526049,0
1707,1,0,0.072790619,0.01042663,0.034402644,0.009204058,0.009033287,0.039037674,0.041005408,0.041026221,0
1719,1,0.000308459,0.04853642,0.022358763,0.010033989,0,0.014967647,0.046166713,0.038741157,0.07561687,0
1725,1,0,0.04822584,0.050019556,0.019562564,0.055604284,0.011657201,0.044025782,0.076764144,0.02313275,0
1736,1,0.036571231,0.061635487,0.069352431,0.077690856,0,0.030330916,0.062444777,0.043252535,0.063675245,0
1741,1,0.068079034,0.116689568,0.051201962,0.111284325,0.057934776,0,0.08603647,0.042173073,0.018232409,0
1742,1,0.026898162,0,0.008100406,0.051742556,0.026727216,0.007618666,0.035806799,0.009793915,0.07182941,0
1743,1,0.021007725,0.04066188,0.030088537,0.027792199,0.038485446,0.041516022,0,0.055720614,0.019804949,0
1755,1,0.009654219,0.075245235,0.085004587,0.036325889,0,0.029155992,0.033937159,0.036332199,0.01998738,0
1765,1,0.108465103,0.018534139,0,0.110439467,0.035804061,0.100038129,0.052148458,0.031968752,0.05466623,0
1768,1,0.039367481,0.026538838,0,0.048043538,0.057338907,0.061584701,0.065118288,0.037998976,0.042759558,0
1782,1,0.058969357,0.047648984,0.015141503,0.012867369,0,0.049197127,0.029346253,0.001120499,0.05449337,0
1791,1,0.011014369,0.030026108,0.066872436,0.029068429,0.029244561,0.022390418,0,0.011608371,0.022209854,0
1792,1,0.070127962,0.027765875,0.073428675,0,0.062197437,0.04016461,0.09381844,0.058690536,0.051579999,0
1800,1,0,0.020373692,0.036644264,0.043636033,0.004305333,0.012137554,0.065930711,0.009991106,0.011782389,0
1801,1,0.0249585,0,0.021920753,0.017458477,0.032913216,0.0716579,0.023792153,0.093242529,0.083380716,0
1806,1,0.070854798,0.015216627,0.025604276,0.001256418,0.090330245,0.032740481,0.035830136,0.101287091,0,0
1807,1,0,0.017699487,0.037148776,0.072192246,0.058262186,0.079609025,0.074358081,0.022722229,0.119778595,0
1814,1,0,0.093427879,0.0193681,0.008824564,0.070796524,0.017199403,0.102897928,0.06153519,0.013855454,0
1819,1,0,0.043560172,0.060112455,0.063727158,0.058828491,0.07979785,0.068180329,0.064776042,0.034963899,0
1828,1,0.11615027,0,0.104633823,0.034084229,0.026385542,0.066952777,0.02487236,0.029339932,0.066769228,0
1832,1,0.027870746,0.099378921,0.059818225,0.043360283,0.058630753,0.019611706,0.118593736,0,0.063437636,0
1871,1,0.040155324,0.06510024,0.057401825,0.030298726,0,0.088632132,0.031002779,0.056688465,0.001313301,0
1894,1,0.020264954,0.022500311,0.087076394,0.015364068,0.013684959,0.054992015,0.049029787,0.06965186,0,0
1900,1,0,0.057613061,0.067531349,0.047219684,0.067079971,0.027797095,0.075871029,0.026446931,0.062640674,0
1908,1,0,0.080748776,0.097486157,0.118285766,0.15821214,0.098434823,0.101527141,0.110336872,0.083346141,0
1940,1,0.088593758,0.073742585,0.058880437,0.04886826,0,0.054590461,0.049441439,0.048680187,0.037069909,0
1970,1,0.021454408,0.058696662,0.039135299,0.028037938,0.029213804,0,0.061382412,0.064325582,0.021117248,0
1978,1,0.082951821,0.033156823,0.094061187,0.040975568,0.050507141,0,0.045657213,0.077058499,0.035758912,0
1979,1,0,0.00927542,0.085153531,0.072897438,0.109278987,0.070918862,0.044788567,0.066698627,0.090839406,0
1980,1,0.021430238,0.060925844,0.100161426,0.033224471,0.040748279,0.055812269,0.025668536,0.046321846,0,0
1982,1,0.00323163,0.010999467,0,0.345101017,0.016153491,0.027686348,0.021712234,0.049849717,0.15120362,0
1983,1,0.042777142,0.078182845,0.105785536,0.075175239,0.123426698,0.110521242,0.105618944,0.033874036,0,0
1991,1,0.062799514,0.104197465,0.048171863,0.122125811,0.098264048,0.061837175,0,0.106152795,0.09938053,0
1999,1,0.095616995,0.040685928,0.086978726,0.06701605,0.040354828,0.066975737,0.085495174,0.049980802,0,0
2003,1,0.024081812,0.063728152,0,0.08243339,0.070694638,0.035507165,0.037349327,0.008479715,0.065412902,0
2012,1,0.082604196,0.102488692,0.075191375,0,0.116983104,0.100190416,0.061026394,0.05733447,0.070860887,0
2059,0.441770773,0,0.082819792,0.065401666,0.25566305,0.063663268,4.26E-05,1,0.046259897,0.043027278,0
2074,1,0.031414601,0,0.08211195,0.03569088,0.062613849,0.037553245,0.057933288,0.043059426,0.069562964,0
2078,1,0.038206968,0.062886818,0,0.047466461,0.041905684,0.095080366,0.019942743,0.029999393,0.0859354,0
2099,1,0.001970678,0.031314695,0.066407649,0.018496005,0.094380475,0.075756827,0.018785189,0.022995465,0,0
2129,1,0,0.08233,0.044959563,0.005790748,0.083599448,0.011251539,0.017352662,0.048050835,0.078621417,0
2155,1,0.036925874,0.038413596,0.004252328,0,0.03548136,0.085636696,0.064304963,0.032149006,0.03333272,0
2158,1,0,0.061255965,0.077597524,0.056682749,0.059659608,0.05190983,0.064252012,0.056150645,0.018599476,0
2167,1,0,0.023374454,0.034215711,0.049570732,0.011646363,0.052800735,0.038832923,0.038464789,0.069575682,0
2171,1,0.024724885,0.005221157,0.062861728,0.01049864,0.041792587,0.006311314,0.0196456,0,0.018897167,0
2174,1,0.028770025,0.014743584,0.051422974,0.022488429,0.027372338,0.07951655,0.084143778,0.040960165,0,0
2184,1,0.009367761,0.057661878,0.072583771,0.053477729,0.085062715,0.036596154,0.061646901,0,0.005677657,0
2188,1,0,0.030715397,0.044585324,0.065989509,0.094096106,0.038843145,0.117893533,0.068706319,0.0395483,0
2192,1,0.073993901,0.045890858,0.071559468,0,0.015818327,0.066547869,0.066232149,0.076168014,0.056132166,0
2226,1,0,0.132945435,0.066264645,0.059167098,0.052865421,0.026866974,0.047619514,0.083613597,0.171032019,0
2229,1,0.079854366,0.051625054,0,0.093376578,0.085746465,0.032139153,0.077779557,0.064327696,0.030951727,0
2254,1,0,0.017658674,0.052062072,0.025517843,0.015865199,0.076360182,0.037372249,0.087261927,0.043339466,0
2261,1,0,0.105933941,0.049060964,0.00187774,0.058419632,0.098804105,0.077027401,0.008749009,0.061198426,0
2274,1,0.066029085,0.028144995,0,0.076749099,0.085800835,0.027890723,0.067455843,0.035329259,0.00439735,0
2287,1,0.105420515,0.070026105,0.067447752,0.133757701,0.106377549,0.077254609,0,0.113145877,0.103584092,0
2298,1,0.098626952,0.024358287,0.027119713,0.065995992,0.030556193,0,0.051123634,0.023374732,0.040576639,0
2299,1,0.044061527,0.07005797,0.012712156,0.019139703,0.054656162,0.012735733,0.06845697,0.085178201,0,0
2302,1,0.047117755,0.046913311,0.059652631,0.056290264,0.081394129,0.066779554,0.09318702,0.047695621,0,0
2317,1,0.029533347,0.014469471,0,0.067604206,0.028651051,0.043570516,0.054974551,0.020699384,0.031264408,0
2323,1,0.01475891,0.073568995,0.067716994,0.244542083,0.046277812,0.202776276,0,0.100213799,0.090500251,0
2334,1,0.016773366,0.00764713,0.028182368,0.034355995,0.047816067,0,0.087501848,0.035470639,0.030167575,0
2348,1,0.059352238,0.030402671,0.040777389,0.06857358,0.088557897,0.049797204,0.040506489,0.098022036,0,0
2357,1,0.00637341,0.005391188,0.054645257,0.043487493,0.009581392,0,0.007714899,0.033579239,0.007170321,0
2359,1,0.028533975,0,0.036050019,0.018489935,0.016268581,0.040726992,0.058062188,0.032532366,0.019886572,0
2362,1,0.063238845,0.060770014,0.055815659,0.024233211,0.019279535,0.048500236,0,0.048693461,0.008786554,0
2366,1,0.016037624,0.02752703,0.027559924,0.03488908,0.005131171,0.007683278,0.020501734,0.094509659,0,0
2378,1,0,0.010680491,0.082464716,0.049833499,0.102099036,0.048304488,0.121214777,0.128203813,0.276462513,0
2388,1,0,0.025510584,0.105367037,0.052896769,0.070936855,0.097366049,0.033035684,0.071844129,0.048338639,0
2394,1,0.040528085,0.007041399,0.067816995,0,0.039667452,0.031476049,0.056545721,0.02018869,0.006225325,0
2406,1,0,0.004080103,0.00876407,0.015666709,0.007995423,0.030847422,0.028100166,0.009922916,0.04758582,0
2427,1,0.008617948,0.003432307,0,0.070319591,0.106381816,0.022056456,0.18276995,0.087129954,0.198289476,0
2430,1,0,0.052992142,0.05378396,0.059388667,0.08141937,0.035326714,0.097784804,0.072432879,0.021443134,0
2436,1,0.051482668,0.013972308,0.067355587,0.020287651,0.085384297,0.018788176,0.038327654,0,0.035109847,0
2450,1,0,0.044392252,0.026028044,0.03462692,0.071598647,0.054179285,0.015427661,0.081192165,0.037462472,0
2459,1,0.051080473,0.005061494,0.004808199,0.263151736,0.028533673,0.02201569,0.032725233,0.033560667,0,0
2463,1,0.023448444,0.072019851,0.088066378,0.024531994,0.025134804,0.042385764,0.099014085,0,0.004164978,0
2468,1,0.009046607,0.041156957,0.039266349,0.035006013,0.016103724,0.065264359,0,0.032622409,0.039886771,0
2469,1,0.005636554,0.035136927,0.020474532,0.06972014,0,0.016417586,0.049669617,0.028977325,0.001751682,0
2488,1,0,0.092983743,0.085491567,0.053417033,0.113406211,0.067412537,0.067931423,0.142730925,0.102988031,0
2493,1,0.030801064,0.027577719,0.050887863,0.019982305,0,0.030092314,0.023563461,0.05889216,0.033162707,0
2498,1,0,0.021749408,0.040868337,0.068120084,0.019691148,0.034102449,0.044563852,0.047657096,0.053031476,0
2500,1,0.005454294,0.048616171,0.009680634,0.035036387,0.036493938,0,0.020341899,0.010418989,0.001564843,0
2510,1,0.018284498,0.054912675,0.076317826,0.035283786,0.11001723,0.07480664,0.020228767,0,0.078060007,0
2517,1,0.020441626,0.076093399,0.044961913,0.070266858,0.064329257,0.062018826,0,0.050466813,0.027099546,0
2524,1,0.048096472,0.057922415,0.081557572,0.002227699,0.070308662,0,0.084233843,0.068421371,0.017439077,0
2536,1,0,0.011194521,0.087480917,0.046986419,0.05990269,0.086361485,0.04996806,0.104215394,0.065031915,0
2558,1,0,0.077113822,0.069251249,0.139433678,0.141246446,0.115270798,0.088018112,0.100169815,0.055893054,0
2561,1,0.054952299,0.05479834,0.009229,0.01776384,0.054800747,0.064154273,0,0.073764473,0.037646853,0
2588,1,0.035384389,0.078079946,0.087356338,0.090309458,0.046563774,0.06365566,0.026449943,0,0.016200788,0
2615,1,0.085158802,0.072507616,0.047010295,0,0.041143433,0.017635332,0.062526374,0.049770669,0.039759922,0
2627,1,0,0.09956682,0.139938457,0.023160277,0.053750532,0.842151198,0.052881251,0.065872286,0.049117918,0
2630,1,0.048279031,0.089989697,0.078724419,0.107450125,0.07305058,0.10845136,0,0.069016136,0.077046492,0
